6353435,141227,2,231339;231353,34163;34136
6078394,2285,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6078519,115768,6,231332;231299;231345;231325;244973;231365,34149;34164;34112;34170;34053;34174
6596284,42465,0,,
6078556,62630,0,,
6078618,20018,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6078662,117018,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
6078737,38690,0,,
6078776,27476,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6078841,22217,0,,
6078844,51001,0,,
6078848,65857,2,231355;272895,34165;34179
6078885,59120,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6078895,90998,5,231332;231299;231345;231325;231338,34149;34164;34112;34076;34170
6078948,112886,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6078972,114819,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
6078974,25048,2,231299;231338,34149;34076
6078979,122722,0,,
6079044,35907,0,,
6079074,2988,0,,
6079077,124134,2,231299;231353,34149;34136
6079092,44773,0,,
6079100,58417,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6079139,201,2,231299;231353,34149;34136
6079154,133079,0,,
6079209,33179,0,,
6079214,65406,0,,
6079267,48991,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6079306,15486,0,,
6079315,46096,1,272895,34179
6079354,79042,0,,
6079355,44559,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
6079377,62773,0,,
6079380,121034,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6079430,133966,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6079465,9350,0,,
6079471,7703,0,,
6079515,57997,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6079573,122890,7,231353;231332;231299;231345;231325;231355;231365,34136;34112;34149;34170;34164;34165;34053
6079584,91691,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6079686,117993,6,231353;231332;231345;231325;231338;231365,34164;34112;34076;34170;34136;34053
6079699,18736,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6079704,22963,2,231299;231338,34149;34076
6079755,19755,0,,
6079760,20734,7,231332;231299;231345;231355;244973;231365;231339,34112;34149;34170;34165;34174;34053;34163
6079795,113797,0,,
6079820,125897,0,,
6079847,136108,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6079850,58585,7,231332;231299;231345;231325;231355;244973;231339,34112;34149;34170;34164;34165;34174;34163
6079891,43050,0,,
6079939,58559,1,272895,34179
6079951,35345,0,,
6079965,115987,0,,
6079968,116101,1,272895,34179
6079978,40129,0,,
6079983,115833,0,,
6079995,46038,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6080017,19736,6,231325;231332;231338;231345;231355;244973,34164;34112;34076;34170;34165;34174
6080021,120704,0,,
6080029,115824,0,,
6080056,140627,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6080061,87351,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
6080104,37914,2,231338;231353,34076;34136
6080130,47537,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
6080133,52411,6,231353;231332;231345;231325;244973;231338,34164;34112;34076;34170;34136;34174
6080139,34131,1,272895,34179
6080151,9370,0,,
6080239,15114,6,231332;231299;231345;231325;231338;231365,34149;34164;34112;34076;34170;34053
6080320,119668,1,231339,34163
6080396,118521,0,,
6080421,117808,2,231338;231353,34076;34136
6080441,121017,0,,
6080450,34171,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6080462,142141,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
6080514,43960,0,,
6080521,116234,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6080539,61564,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6080646,76971,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6080723,30639,0,,
6080757,42856,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6080815,64000,0,,
6080822,9993,0,,
6080829,77538,0,,
6080830,27603,0,,
6080838,139090,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
6080872,9095,6,231325;231332;231338;231345;231355;244973,34164;34112;34076;34170;34165;34174
6080916,117186,0,,
6080925,121151,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6080929,50761,0,,
6080997,64891,3,231299;231332;231345,34149;34112;34170
6418998,61136,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6081105,129038,7,231332;231299;231345;231325;231338;231365;231339,34112;34149;34170;34164;34076;34053;34163
6081129,42266,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6081143,120553,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
6081154,110307,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6081157,121381,0,,
6081198,124271,0,,
6081210,98961,0,,
6081237,105564,0,,
6081259,114251,1,272895,34179
6081261,26173,1,272895,34179
6081265,64488,0,,
6081302,52901,0,,
6081317,127855,0,,
6081324,34785,0,,
6081336,5342,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6081485,103632,0,,
6081523,142041,0,,
6081526,47751,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6081614,5051,0,,
6081650,45076,8,231332;231299;231345;231325;231355;231338;231365;272895,34112;34149;34170;34164;34165;34076;34053;34179
6081672,57540,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6081685,37061,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
6081688,1151,0,,
6081751,7294,4,231299;231332;231338;231345,34149;34112;34076;34170
6081764,95207,0,,
6081772,80293,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6081786,754,0,,
6081824,63499,6,231332;231299;231345;231355;244973;231339,34149;34112;34163;34170;34165;34174
6081863,32940,6,231299;231345;231325;231355;244973;231338,34149;34164;34076;34170;34165;34174
6081892,108290,0,,
6081926,19348,5,231332;231299;231345;231325;231338,34149;34164;34112;34076;34170
6081941,120109,0,,
6081949,54258,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6081981,3575,0,,
6082031,42397,0,,
6082064,115232,7,231353;231332;231345;231325;231355;244973;231339,34136;34112;34170;34164;34165;34174;34163
6082085,50856,0,,
6082108,2808,0,,
6082146,53837,0,,
6082173,79990,0,,
6082179,19649,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6082217,101210,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6082241,102411,0,,
6082251,50403,6,231332;231299;231345;231325;244973;231365,34149;34164;34112;34170;34053;34174
6082258,35008,0,,
6082280,123000,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6082305,120387,2,231299;231339,34149;34163
6082347,92169,5,231332;231345;231325;231355;231338,34164;34112;34076;34170;34165
6082370,27867,6,231299;231332;231345;231355;231365;244973,34149;34112;34170;34165;34053;34174
6082431,95520,0,,
6082460,3953,0,,
6082514,56689,5,231353;231332;231345;231325;244973,34164;34112;34170;34136;34174
6082568,63908,0,,
6082567,142146,0,,
6082569,110590,0,,
6082578,40623,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6082615,96460,2,231299;231338,34149;34076
6082652,35029,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6357005,23617,6,231353;231332;231345;231325;244973;231338,34164;34112;34076;34170;34136;34174
6082705,25087,5,231299;231345;231355;244973;231338,34149;34076;34170;34165;34174
6082801,23915,0,,
6082805,36049,0,,
6082827,7739,0,,
6082830,2197,6,231299;231345;231325;231355;244973;231365,34149;34164;34170;34165;34053;34174
6082912,115424,0,,
6082942,76588,3,231299;231338;231339,34149;34076;34163
6082954,124999,0,,
6082995,140962,0,,
6083019,136846,0,,
6083021,4669,0,,
6083048,9579,1,272895,34179
6083091,1298,0,,
6083133,17165,0,,
6083152,6027,0,,
6083206,139696,1,272895,34179
6083229,43701,0,,
6083232,19387,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6083294,17718,0,,
6083380,81120,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6083395,23334,0,,
6083401,49716,0,,
6083408,46798,0,,
6083425,50155,2,231338;231339,34076;34163
6083441,84638,0,,
6083482,21630,0,,
6083500,69077,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6083502,142148,0,,
6083600,129360,0,,
6083616,141706,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6863437,36508,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6083760,2301,0,,
6083811,57923,4,231299;231332;231338;231345,34149;34112;34076;34170
6083830,101155,6,231353;231332;231299;231345;231325;244973,34149;34164;34112;34170;34136;34174
6083854,20523,0,,
6083876,61807,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6083907,2691,0,,
6083934,142147,0,,
6083967,112351,0,,
6083987,88402,0,,
6084101,82407,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
6084116,47715,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6084138,115717,0,,
6084314,7318,0,,
6084328,43190,0,,
6084379,114730,0,,
6084449,120049,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6084483,96627,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6084487,119787,0,,
6084495,63823,0,,
6084501,110344,0,,
6084505,139646,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6084583,84897,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6084673,96511,0,,
6084696,33574,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6084850,136811,5,231332;231299;231345;231325;231338,34149;34164;34112;34076;34170
6084873,89158,0,,
6084880,18703,1,231339,34163
6084884,120380,2,231299;231338,34149;34076
6084892,71292,1,272895,34179
6084901,125692,5,231353;231332;231345;244973;231338,34112;34076;34170;34136;34174
6085016,23684,0,,
6085086,132967,0,,
6085109,139852,2,231299;231338,34149;34076
6085111,37610,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6085133,66823,0,,
6085152,12662,0,,
6085291,2501,0,,
6085328,6793,0,,
6085338,139759,0,,
6085353,57517,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6085371,34877,0,,
6085482,119237,0,,
6085487,38074,0,,
6085488,100568,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6085518,47197,0,,
6085527,31294,6,231353;231332;231345;231325;244973;231338,34164;34112;34076;34170;34136;34174
6085545,129232,0,,
6085574,113277,4,231299;231338;231345;231355,34149;34076;34170;34165
6085657,36628,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6085664,141904,0,,
6085680,28353,0,,
6085829,4985,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6085833,117261,0,,
6085835,43971,0,,
6085836,115731,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6085941,132988,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6085964,23953,0,,
6086072,74569,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6086080,127766,0,,
6086182,7204,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
6086187,117661,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
6086226,93294,0,,
6086228,117540,0,,
6086311,116521,0,,
6086335,92664,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6086359,77359,0,,
6086389,4420,2,231299;231339,34149;34163
6086560,78136,0,,
6086595,71176,6,231353;231332;231299;231345;231325;244973,34149;34164;34112;34170;34136;34174
6086604,50457,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
6086657,46012,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6086685,128325,0,,
6086699,34127,0,,
6086701,25133,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6086776,132543,0,,
6086823,113009,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6086849,26161,1,272895,34179
6086872,121863,1,272895,34179
6086898,10023,0,,
6086911,97455,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6087008,11806,0,,
6671419,51351,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6087112,108958,5,231332;231345;231325;231338;231365,34164;34112;34076;34170;34053
6087130,32087,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
6087225,134830,0,,
6087330,141251,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6087333,27049,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
6087334,2331,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
6087409,118406,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6087422,28268,5,231332;231299;231345;231325;231338,34149;34164;34112;34076;34170
6087473,39621,7,231332;231299;231345;231325;231355;231338;231365,34149;34164;34112;34076;34170;34165;34053
6087499,99598,0,,
6087585,85260,0,,
6087656,63578,0,,
6087659,24213,0,,
6087683,1364,3,231299;231338;231339,34149;34076;34163
6087697,2383,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6087723,43640,0,,
6087727,7345,0,,
6087781,118700,0,,
6087799,5966,0,,
6087820,12709,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6088035,121890,7,231299;231345;231325;231355;244973;231365;231339,34149;34170;34164;34165;34174;34053;34163
6088043,140389,0,,
6088116,118613,4,231332;231345;231325;231355,34164;34112;34170;34165
6088166,15738,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6088233,118425,0,,
6088368,26577,0,,
6088377,42757,0,,
6088430,115354,2,231299;231338,34149;34076
6088444,6098,7,231353;231332;231345;231325;231355;244973;231365,34136;34112;34170;34164;34165;34174;34053
6088508,51984,0,,
6088517,30398,1,272895,34179
6088519,20742,0,,
6088525,63310,0,,
6088532,34134,0,,
6088537,114249,0,,
6088570,142139,0,,
6088606,63911,0,,
6088677,113480,0,,
6088697,63216,4,231332;231338;231345;244973,34112;34076;34170;34174
6088822,51830,0,,
6088851,118538,0,,
6088873,121941,0,,
6088881,124124,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
6088946,139929,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
6089092,43500,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6089100,41038,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6089102,21237,0,,
6089110,31538,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6089126,63453,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6089162,13424,0,,
6089189,47856,5,231332;231345;231325;244973;231338,34164;34112;34076;34170;34174
6089195,41032,0,,
6089227,131038,7,231353;231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34136;34165;34174
6089269,104689,0,,
6089315,6982,0,,
6089360,7292,6,231332;231299;231325;231355;244973;231339,34149;34164;34112;34163;34165;34174
6089473,33791,0,,
6089542,46241,0,,
6089586,50371,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6089618,13219,0,,
6089637,64897,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6089646,2233,0,,
6089725,40132,6,231332;231299;231345;231325;231338;231365,34149;34164;34112;34076;34170;34053
6089822,121214,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6089856,114752,4,231332;231355;244973;231365,34112;34165;34053;34174
6089862,33193,0,,
6089920,59208,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6089961,114704,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6089962,135814,5,231332;231299;231325;244973;231338,34149;34164;34112;34076;34174
6089982,49354,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6090017,48096,0,,
6090064,118587,4,231353;231332;231345;244973,34112;34170;34136;34174
6090097,119641,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6090101,23662,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6090125,105961,5,231332;231345;231355;244973;231365,34112;34170;34165;34053;34174
